CountryA3,Entity,Sector,0
DJI,Industries,Private Households,3.937147937734951e-08
USA,Commodities,Urethane and other foam product (except polystyrene) manufacturing                                                           ,3.936390300629914e-08
GHA,Industries,Hotels and Restraurants,3.931624952527318e-08
MLT,Commodities,Printed matter and recorded media,3.930270603151755e-08
ZMB,Industries,Mining and Quarrying,3.927537680197973e-08
LKA,Industries,Wholesale Trade,3.925327688512658e-08
JPN,Commodities,Dairy cattle farming,3.913506908477647e-08
LIE,Industries,Re-export & Re-import,3.912412464823873e-08
ZAF,Commodities,Lifting equipment,3.9006090584853136e-08
JOR,Industries,Electrical and Machinery,3.892899817173912e-08
KHM,Industries,Fishing,3.8925053801425126e-08
IRN,Commodities,Water & water distribution services,3.891281029303862e-08
CUB,Industries,"Petroleum, Chemical and Non-Metallic Mineral Products",3.890807865834684e-08
COL,Commodities,Domestic services,3.889843945311799e-08
AUS,Commodities,"Library, museum and art gallery services",3.886948393103053e-08
THA,Commodities,Printing and Publishing,3.87906777030992e-08
LUX,Industries,Mining and Quarrying,3.859800707151189e-08
POL,Commodities,Tobacco products,3.858800087186326e-08
ISR,Commodities,Basic manufacture of paper and cardboard,3.851668665873125e-08
BWA,Industries,Maintenance and Repair,3.850798089239832e-08
GBR,Commodities,Renting of construction and civil engineering machinery and equipment  ,3.84738191616894e-08
MCO,Industries,Wholesale Trade,3.84724192749481e-08
POL,Commodities,"Sewage and refuse disposal services, sanitation and similar services",3.8429364760195305e-08
PRY,Commodities,business services,3.838622494813362e-08
SWE,Commodities,"Products of agriculture, hunting and related services",3.8309804389008074e-08
COL,Commodities,"Public administration and defense; direction, control and management od the social security system",3.824964067215887e-08
SLV,Industries,Transport,3.8209499408301735e-08
UKR,Commodities,Machine Tools,3.8076208311397194e-08
MYS,Commodities,Clay products,3.8039570137468e-08
DNK,Industries,"Recreational, cultural, sporting activities (other non-market)",3.800628539846258e-08
SGP,Commodities,Metal stampings,3.795735248611452e-08
ALB,Industries,Fishing,3.795335044624377e-08
BHR,Industries,Construction,3.7919621479837587e-08
DJI,Industries,Re-export & Re-import,3.7851486168839066e-08
MLT,Commodities,Research and development services,3.7840095900676127e-08
AUS,Commodities,Munitions,3.778708333442004e-08
ZWE,Industries,Wholesale Trade,3.778340668810783e-08
LTU,Commodities,Membership organisation services n.e.c.,3.7707831418148685e-08
THA,Commodities,Other Fabricated Metal Products,3.770717488734299e-08
AUS,Commodities,Cosmetics and toiletry preparations,3.769517684987939e-08
AUS,Commodities,Jewellerey,3.768384410939059e-08
THA,Commodities,Land Transport Supporting Services,3.762712563506377e-08
THA,Commodities,Real-estate,3.755989042346044e-08
CRI,Industries,"Petroleum, Chemical and Non-Metallic Mineral Products",3.748158574657371e-08
VNM,Commodities,Paper pulpand paper productsand by products,3.747588848072195e-08
MAC,Industries,Finacial Intermediation and Business Activities,3.7462998404833106e-08
DJI,Industries,"Petroleum, Chemical and Non-Metallic Mineral Products",3.742820444470068e-08
SYR,Industries,Textiles and Wearing Apparel,3.7412642755761287e-08
GRC,Commodities,"Recreational, cultural and sporting services",3.7356650437805174e-08
AUS,Commodities,Mining or drilling machinery and parts,3.734467071623253e-08
NZL,Commodities,Investigation and security services,3.734319859809819e-08
IRN,Commodities,Postal & telecommunications services,3.7323812043340264e-08
FIN,Industries,Manufacture of tobacco products,3.719835154649999e-08
SVN,Commodities,Supporting and auxiliary transport services; travel agency services,3.719490883018153e-08
JAM,Industries,Transport,3.719015427046752e-08
PAK,Industries,Agriculture,3.702476820027451e-08
MDV,Industries,Transport,3.7019627193249766e-08
TCD,Industries,Agriculture,3.694730570281639e-08
NZL,Commodities,Equipment hire,3.6673194095615676e-08
PAN,Industries,"Petroleum, Chemical and Non-Metallic Mineral Products",3.66481554005386e-08
MNE,Industries,Retail Trade,3.6564607046523444e-08
FIN,Commodities,Services auxiliary to financial intermediation,3.6554396485638656e-08
UZB,Commodities,N Prod. Transport,3.654946690106652e-08
HTI,Industries,Agriculture,3.6547028859181046e-08
ISL,Industries,Public Administration,3.6539096181579966e-08
TUR,Commodities,Food products and beverages,3.649082355297599e-08
ZAF,Commodities,Other transport products,3.6435443976340124e-08
AUS,Commodities,Pest control,3.6371154182954396e-08
ARG,Commodities,Hosting Services,3.636713068582228e-08
TUR,Commodities,Supporting and auxiliary transport services; travel agency services,3.634910715223549e-08
NIC,Industries,Hotels and Restraurants,3.623567799321753e-08
MNG,Industries,Transport,3.6203280328406744e-08
USA,Commodities,"Brick, tile, and other structural clay product manufacturing ",3.618784837137564e-08
CHE,Commodities,Construction work,3.6124263967523147e-08
BIH,Industries,Other Manufacturing,3.6085174713747586e-08
NLD,Commodities,"Trade, maintenance and repair services of motor vehicles and motorcycles; retail sale of automotive fuel",3.607617982365015e-08
MDV,Industries,"Petroleum, Chemical and Non-Metallic Mineral Products",3.5946412110840656e-08
GHA,Industries,Fishing,3.590991960116788e-08
DOM,Industries,Wholesale Trade,3.5741156682835404e-08
NGA,Industries,Hotels and Restraurants,3.56934059566393e-08
PHL,Commodities,Telephone and telecommunication,3.557106622953098e-08
TWN,Commodities,Ceramic Products,3.5471146979996884e-08
AGO,Industries,Wholesale Trade,3.545878240068888e-08
NLD,Commodities,Real estate services,3.5450505682373007e-08
ZWE,Industries,Public Administration,3.544398565767489e-08
SRB,Industries,Other Manufacturing,3.543678699417318e-08
MAC,Industries,Private Households,3.542223566735396e-08
USA,Commodities,Sound recording industries                                                                                                   ,3.5372467142583485e-08
SWE,Commodities,Leather and leather products,3.5363583770799434e-08
GBR,Commodities,Organic: Manufacture of grain mill products   ,3.535007389973049e-08
TUR,Commodities,"Trade, maintenance and repair services of motor vehicles and motorcycles; retail sale of automotive fuel",3.532497186722252e-08
TZA,Industries,Fishing,3.5308117536455554e-08
NZL,Commodities,General insurance,3.5307557323485954e-08
BLR,Industries,Other Manufacturing,3.528666584563124e-08
IDN,Commodities,Synthetic resins and fiber,3.5276658467932654e-08
GBR,Commodities,Manufacture of footwear   ,3.526703341016247e-08
DNK,Industries,"Extr. of gravel, clay, stone and salt etc.",3.525356960267287e-08
CHL,Commodities,Other food products,3.523710468558641e-08
BWA,Industries,Electrical and Machinery,3.520716179954455e-08
MCO,Industries,Retail Trade,3.5188076143518624e-08
VNM,Commodities,"Soap, detergents",3.518090591458623e-08
KHM,Industries,"Education, Health and Other Services",3.513220485415173e-08
USA,Commodities,Car washes                                                                                                                   ,3.486302527020929e-08
RUS,Industries,Supporting and auxiliary transport activities; activities of travel agencies,3.4773926168957504e-08
SRB,Industries,Transport Equipment,3.4690308473136247e-08
MMR,Industries,Wholesale Trade,3.46799205004753e-08
MNG,Industries,Mining and Quarrying,3.4667504273071356e-08
PRT,Commodities,Food products and beverages,3.454953873112425e-08
IDN,Commodities,Forestry,3.4398856885435935e-08
NAM,Industries,Transport Equipment,3.439354044221653e-08
JPN,Commodities,Plastic footwear,3.438911631941488e-08
AUS,Commodities,Motor vehicle and lawn mower repairs,3.4369985728083834e-08
MCO,Industries,Hotels and Restraurants,3.4359201291348124e-08
USA,Commodities,"Automotive repair and maintenance, except car washes                                                                         ",3.4326907098047545e-08
USA,Commodities,Wood container and pallet manufacturing                                                                                      ,3.4277854504596715e-08
PAN,Industries,Maintenance and Repair,3.426931287954095e-08
GRC,Commodities,"Medical, precision and optical instruments, watches and clocks",3.423926671439834e-08
EST,Industries,Re-export,3.419029551705439e-08
THA,Commodities,Coffee and Tea,3.41742972221035e-08
ESP,Commodities,Non-market other services annexed to transport,3.416355607968109e-08
DJI,Industries,Finacial Intermediation and Business Activities,3.4161040494147524e-08
PNG,Industries,Agriculture,3.415660551126945e-08
ECU,Commodities,Insurance and pension funds,3.406138881813339e-08
DJI,Industries,Metal Products,3.404061642458793e-08
FRA,Commodities,"Trade, maintenance and repair services of motor vehicles and motorcycles; retail sale of automotive fuel",3.402344604377146e-08
SLV,Industries,Wholesale Trade,3.400921754717273e-08
SYC,Industries,Wholesale Trade,3.3985913063120524e-08
IND,Commodities,Ships and boats,3.397440770176262e-08
PER,Commodities,Non-electrical machinery,3.389109916995659e-08
USA,Commodities,"All other forging, stamping, and sintering                                                                                  ",3.389049732351038e-08
GBR,Commodities,Manufacture of explosives   ,3.382924780142696e-08
ZAF,Commodities,Petroleum products,3.3829179302041585e-08
NAM,Industries,"Petroleum, Chemical and Non-Metallic Mineral Products",3.375939309287589e-08
JPN,Commodities,Personal Computers,3.374417424384003e-08
PNG,Industries,Post and Telecommunications,3.371517985763505e-08
DJI,Industries,Food & Beverages,3.359386290606022e-08
AGO,Industries,Post and Telecommunications,3.353164820569501e-08
TWN,Commodities,Finance,3.351456578398824e-08
PSE,Industries,Agriculture,3.3474989553240575e-08
MDV,Industries,Post and Telecommunications,3.338603899395037e-08
FRA,Commodities,Construction work,3.337566267131077e-08
BWA,Industries,Transport,3.3360118927811575e-08
MAC,Industries,Metal Products,3.330316862263273e-08
DJI,Industries,"Electricity, Gas and Water",3.3128871338307375e-08
IND,Commodities,Railway transport services,3.310716315924483e-08
TWN,Commodities,Cotton & Cotton Fabrics,3.3064196492329556e-08
THA,Commodities,Canning Preserving of Meat,3.30618049323276e-08
ISL,Industries,Wood and Paper,3.3041863819496196e-08
NZL,Commodities,Paints,3.2944116749287804e-08
DJI,Industries,Transport Equipment,3.290174102329814e-08
USA,Commodities,Cut stone and stone product manufacturing                                                                                    ,3.289472185059954e-08
LVA,Commodities,"Recreational, cultural and sporting services",3.284192129690748e-08
MLT,Commodities,Renting services of machinery and equipment without operator and of personal and household goods,3.282250588115647e-08
VNM,Commodities,Perfumes and other toilet preparation,3.272242866358515e-08
SGP,Commodities,Hotel management services,3.2685031688914036e-08
AUS,Commodities,Public liability,3.266422692954612e-08
UGA,Industries,Transport,3.265153287677251e-08
MYS,Commodities,Unspesified industry,3.253333327997195e-08
BHR,Industries,Retail Trade,3.250278925947134e-08
GBR,Commodities,Repair not elsewhere classified   ,3.249805299932192e-08
AUS,Commodities,Banking,3.245497252424662e-08
HND,Industries,Electrical and Machinery,3.229104253234389e-08
ERI,Industries,Agriculture,3.226014753388471e-08
GRC,Commodities,Renting services of machinery and equipment without operator and of personal and household goods,3.222126602695387e-08
MNG,Industries,"Education, Health and Other Services",3.221080922070545e-08
LTU,Commodities,Construction work,3.218687638417193e-08
MLT,Commodities,Supporting and auxiliary transport services; travel agency services,3.212684984616693e-08
NOR,Commodities,Construction work,3.2081170309456336e-08
SGP,Commodities,Other manufacturing,3.2058542011457744e-08
MLT,Commodities,"Recreational, cultural and sporting services",3.2005038342326274e-08
NGA,Industries,Fishing,3.198742358622711e-08
AZE,Industries,Construction,3.192062426546207e-08
DOM,Industries,Transport,3.184662734407309e-08
GBR,Commodities,Activities of other membership organisations  ,3.184205216241563e-08
COD,Industries,Post and Telecommunications,3.182177927569103e-08
CMR,Industries,Agriculture,3.1818788093385006e-08
ISR,Commodities,"Recreational, cultural and sporting activities",3.180312019263598e-08
EST,Commodities,Research and development services,3.178507609121901e-08
USA,Commodities,Dry-cleaning and laundry services                                                                                             ,3.1747276039899495e-08
UKR,Commodities,Metal Products,3.1718040451384406e-08
MCO,Industries,Finacial Intermediation and Business Activities,3.171231713916257e-08
ZAF,Commodities,Other manufacturing,3.170968865877366e-08
KWT,Industries,Crude petroleum & Natural gas production,3.1644209640012264e-08
GRC,Industries,Extraction of crude petroleum and natural gas; service activities incidental to oil and gas extraction excluding surveying,3.163289553814006e-08
